cfips,lat,lon
28127,31.901964000000003,-89.88781999999999
28139,34.81126109090909,-88.8908709090909
28151,33.2634132631579,-90.98184510526315
29001,40.198574444444446,-92.55347388888887
29009,36.59747900000001,-93.83818470588234
29021,39.66420166666668,-94.89928472222223
29033,39.38045613333333,-93.47756973333331
29043,36.931214499999996,-93.2136949
29053,38.889884437499994,-92.7552894375
29065,37.6134364,-91.45375360000001
29075,40.15392949999999,-94.41049380000001
29085,37.94078363636363,-93.34570363636364
37001,36.09695335714286,-79.41226592857143
37005,36.50599823076924,-81.09464092307692
37017,34.53593672727273,-78.49796263636364
37021,35.597626000000005,-82.51247393333333
37027,35.89465366666666,-81.48940749999998
37055,35.65134999572653,-75.7141376153846
37057,35.84187712000001,-80.23870832
37067,36.099978687500005,-80.3034375
37081,36.08385966666666,-79.88464913333333
37091,36.366887,-76.91684933333333
37103,35.038617599999995,-77.4302112
37117,35.896636823529406,-77.11437305882353
37127,35.93179226666666,-77.92752326666665
37141,34.42925694444445,-77.81450950000001
37151,35.77212433333334,-79.84860255555554
37165,34.76230359090909,-79.51575113636363
37167,35.24229553846154,-80.30044730769231
39055,41.54043230769231,-81.12302453846154
39063,41.00739357142857,-83.63142071428571
39065,40.623877199999995,-83.5945842
39075,40.5862509090909,-81.94408427272728
39089,40.087442,-82.43733326666666
39097,39.89052433333334,-83.47215716666666
39109,39.95378883333333,-84.15454608333334
39121,39.75104447368421,-81.48289042105263
39131,39.032430125,-83.112789125
39143,41.3932365,-83.13359874999999
39147,41.08045675,-83.206695
39159,40.27711361538461,-83.34642238461538
39169,40.87864940000001,-81.98790629999999
39173,41.429018600000006,-83.61248630000001
40009,35.23197735714286,-99.6795965
40019,34.26885863636364,-97.25086
40031,34.6023595625,-98.41683412499997
40043,36.02017314285714,-99.10638114285715
40053,36.92823930434783,-97.74002660869566
37181,36.33876135714286,-78.44433271428571
37191,35.36306040000001,-77.91934765
37197,36.144451000000004,-80.6049865
38007,46.979683900000005,-103.37886780000001
38019,48.753893000000005,-98.56503577777778
38031,47.45718166666666,-99.00794916666666
38035,47.98369566666666,-97.31271653333334
38045,46.432009,-98.51702685714285
38061,48.110367842105276,-102.39047126315789
38073,46.412876000000004,-97.794275375
38079,48.843008000000005,-99.82853892307692
38091,47.402992777777776,-97.73618555555555
38103,47.610758363636364,-99.62638618181818
39003,40.79080481818182,-84.15141654545455
39015,38.82573549999999,-83.87139463636362
39027,39.3951024,-83.8441965
39039,41.31264741176471,-84.61378429411764
39047,39.51232790000001,-83.43421980000001
35015,32.311396375,-104.29144375
35027,33.687823,-105.59637305000001
35028,35.87624509999999,-106.27037069999999
35045,36.809999000000005,-108.32502904347827
35053,34.101325,-106.76189123529413
36003,42.2014514,-78.00696046666667
36021,42.17566525,-73.68923433333333
36037,43.02127733333333,-78.24307075000002
36043,43.26495742857143,-74.99216866666664
36057,42.91466593333334,-74.41466339999998
36069,42.828077722222226,-77.29505955555555
36083,42.75674690909091,-73.51387040909091
36095,42.591767999999995,-74.41633426666667
36109,42.391879357142855,-76.47203221428572
36121,42.613237999999996,-78.2203703
36123,42.62103418181818,-77.12135327272728
42013,40.49177053333334,-78.34701046666667
42015,41.841067904761914,-76.6217220952381
42021,40.44774321052631,-78.75951605263157
42031,41.23950823076923,-79.475172
42047,41.43119660000001,-78.72438106666667
42063,40.56402769565218,-79.09523873913042
42069,41.3819334,-75.66370633333331
42087,40.6515354117647,-77.56124311764705
42093,41.03960769999999,-76.63661769999999
42105,41.794727071428575,-77.88914335714286
42113,41.389534818181815,-76.43463554545453
42123,41.81305100000001,-79.31659780000001
45005,32.97849764705882,-81.39110982352942
45009,33.283224000000004,-81.1260338888889
45027,33.695043133333336,-80.2355012
45039,34.427158812500004,-81.16768737500001
47005,36.109722777777776,-88.02294872222222
47007,35.58446611111112,-85.23947188888889
47013,36.389897999999995,-84.15927242857143
47027,36.56921786666667,-85.51386600000001
47031,35.5103599,-86.092564
47045,36.06254275,-89.54001475
47057,36.22129642857142,-83.53776021428568
47069,35.1550323076923,-88.99815446153845
47081,35.801326764705884,-87.44905776470587
47093,35.989472687500005,-83.96014168749998
47105,35.66950494444445,-84.44318505555556
47117,35.5037521875,-86.7350535
47129,36.14986400000001,-84.65280816666667
47139,35.07927237500001,-84.51808575
47151,36.45103766666667,-84.57345206666669
47173,36.313867375,-83.807213875
47179,36.297603583333334,-82.52631633333334
45049,32.68923171428572,-81.1850933809524
45053,32.28316853571429,-81.04198246428574
45075,33.41603799999999,-80.82762067857142
45081,34.00301163636364,-81.72796672727273
46003,43.72321811111111,-98.51815822222223
46007,43.08152954545455,-101.56133718181817
46017,44.07515033333334,-99.32545377777777
46029,45.00227028571429,-97.10644128571428
46035,43.649442428571426,-98.08933457142857
46043,43.43571714285714,-98.39289899999999
46055,44.44863688235293,-101.48845488235295
46061,43.749550285714285,-97.79641300000002
46087,43.69905371428571,-97.373496
46095,43.69931484615385,-100.69630823076923
46103,43.97218338888889,-102.88542377777777
46111,44.03178380000001,-98.05486270000002
46125,43.313219374999996,-97.12812875
46137,44.91167513333334,-101.61812480000002
40059,36.936871333333336,-99.65627620833334
40063,35.025243545454536,-96.3012159090909
40073,36.01840283333333,-97.99584983333334
40081,35.68752057142857,-96.84434328571429
40087,35.07052130769231,-97.34070569230768
40097,36.23926522222222,-95.2339528888889
40109,35.47386544444444,-97.37721555555555
40123,34.77978638888889,-96.71425788888888
40127,34.44400821428572,-95.36048142857142
40147,36.847015176470585,-95.88678088235292
40153,36.49790790000001,-99.2795737
41017,43.87837540740741,-121.1146225925926
41031,44.56981772727273,-121.15330663636364
41037,42.772621086956526,-120.42407899999999
41053,44.829932125000006,-123.307794875
41069,44.68604033333333,-120.05775473333334
42005,40.78525761111111,-79.51120322222224
48357,36.4762605263158,-100.77714213157897
48359,35.407061,-102.60308062499999
48367,32.804183555555554,-97.71070366666667
48379,32.885161875,-95.815611125
48381,34.87243985714286,-101.91217657142856
48393,35.838604499999995,-100.813839375
48397,32.87658622222222,-96.444656
48411,31.217240941176474,-98.77111288235292
48425,32.20979342857142,-97.80413257142857
48429,32.808764000000004,-98.81173816666667
48433,33.10640266666667,-100.19158583333332
48445,33.10242,-102.29317366666665
48449,33.204883,-94.98869816666667
48459,32.7601605,-94.8700857
48463,29.471767000000003,-99.82551671428571
48475,31.55282784615384,-103.08028961538463
48491,30.610294692307694,-97.58387253846155
48497,33.23378390909091,-97.54391927272727
48507,28.911535200000003,-99.69250459999999
49011,40.95173077777778,-112.00195377777777
47185,35.868444611111116,-85.5401526111111
47189,36.180518875,-86.275965375
48009,33.651161,-98.66140987499999
48011,34.87230457142857,-101.42882114285713
48021,30.193819230769233,-97.32970323076923
48031,30.32054933333333,-98.39376566666668
48047,27.086629000000002,-98.28534218181818
48053,30.77987273333333,-98.17400286666665
48063,32.99253018181818,-95.05492136363637
48069,34.561308571428576,-102.21077442857143
48079,33.63651242857143,-102.9875942857143
48095,31.4007555,-99.87740916666667
48099,31.499570857142857,-97.7619482857143
48103,31.398089111111112,-102.57596144444445
48115,32.814657499999996,-102.01266349999999
48123,29.002659625,-97.43215775
48127,28.496673333333334,-99.7568875
48137,30.029332181818187,-100.17418172727271
48149,29.877724230769232,-96.96388623076922
48159,33.15324384615384,-95.19149292307692
48169,33.109507666666666,-101.23396733333334
48177,29.47895158333333,-97.46225125000001
48179,35.4445568,-100.8674574
48185,30.401007764705884,-95.97270652941177
48191,34.50656,-100.57747533333333
48195,36.2777115,-101.26485733333334
48217,31.921564437499995,-97.132238875
48227,32.306072,-101.4492125
48233,35.7970544,-101.3008336
48247,27.10906981818182,-98.6641399090909
48251,32.325387222222226,-97.44881188888888
48263,33.10919483333333,-100.73764083333333
48265,30.051350545454547,-99.44262781818183
48275,33.67478942857143,-99.69198000000002
48283,28.326511857142854,-99.055314
48297,28.314262,-98.03591354545456
48303,33.6539846,-101.7691412
48309,31.539277,-97.2074599
48319,30.7355779,-99.1799429
48329,31.869105,-102.0188885
48339,30.275660357142858,-95.48886078571431
48349,32.037332,-96.50882857142858
48353,32.286003,-100.445774
51121,37.181196500000006,-80.4299383888889
51125,37.7569368125,-78.948141875
51141,36.66098805555555,-80.29959933333333
51145,37.5640523,-77.93951930000001
51155,37.08957807142857,-80.63097107142859
51157,38.747384000000004,-78.13766700000001
51173,36.88098825,-81.61708133333333
51187,38.9008552,-78.19633130000001
51197,36.918288888888895,-81.12705322222222
51510,38.820448000000006,-77.05889666666666
51530,37.72791516666666,-79.364216
51540,38.0344428,-78.4909134
51595,36.6930068,-77.5383148
51660,38.4558216,-78.8706248
51670,37.303405833333336,-77.30763533333334
51760,37.496633,-77.47720811111111
51775,37.2861024,-80.0435164
51820,38.0656612,-78.9061258
53013,46.36317370588235,-117.99136735294117
53021,46.53589531578948,-118.80261684210525
55029,45.103990562218904,-87.16557667166421
55033,44.9348275,-91.958367375
55039,43.802583166666665,-88.42629058333334
55045,42.555150999999995,-89.60467912121211
55063,43.932103999999995,-91.21194578571429
55069,45.386782624999995,-89.81224775
55073,44.92282907692307,-89.92009861538462
55081,43.997618,-90.7571192857143
55095,45.476412272727266,-92.67408218181819
55103,43.32413860000001,-90.440144
55115,44.824847,-88.74813026666666
55129,45.86894166666667,-91.79105450000002
55141,44.4060824,-89.9616412
56025,42.98108387499999,-107.055924375
56031,42.16932366666667,-104.95913177777777
56033,44.8393331875,-107.02629049999999
56045,43.779159750000005,-104.2358120625
72013,18.433240904761902,-66.65957333333334
53041,46.58701522222222,-122.30738827777776
53045,47.317111000000004,-123.033638875
53065,48.40044505714285,-117.89198765714285
54001,39.138144583333336,-80.04196466666667
54007,38.67539354545455,-80.72134763636363
54013,38.79039290909091,-81.08635754545456
54021,38.94248872727273,-80.81807563636363
54039,38.32679431818181,-81.5411255
54049,39.49074711111111,-80.28359077777777
54061,39.63754457142857,-80.06380785714285
54079,38.50522685714286,-81.88342571428572
54089,37.656883,-80.86562181818181
54101,38.5247945625,-80.429270125
55003,46.818609525885535,-90.62841930245234
55005,45.3801705,-91.78723925000001
55007,46.80738387368423,-91.03918677631589
55017,45.055734666666666,-91.14876225
55025,43.02587144444445,-89.39282977777778
49029,41.08983764705882,-111.5461375294118
49031,38.35070112500001,-112.20393287499999
49035,40.62743029411765,-111.92543558823529
49051,40.36013940909091,-111.32097490909088
50005,44.41631623076924,-72.06741157692309
50019,44.80584576470587,-72.23340694117647
51007,37.35120691666666,-77.92799866666667
51017,38.10420974074074,-79.86504566666666
51029,37.641586833333335,-78.53982883333335
51043,39.0954669,-77.9990765
51047,38.45476587500001,-77.84029462499998
51063,36.95680418181817,-80.31338727272727
51075,37.71987853846154,-77.93998123076923
51101,37.69484566666666,-77.07372416666666
51111,36.974385875,-78.246778875
51113,38.410648,-78.289418
1023,32.02804385714286,-88.30402328571427
1025,31.63780403846154,-87.85492146153845
1029,33.643151045454545,-85.52805722727273
1031,31.417082555555552,-86.04892966666665
1037,32.90127092307692,-86.31562453846156
1047,32.33924464705882,-87.08253094117647
1055,33.96547009523809,-86.06555980952382
1059,34.419070555555564,-87.96109866666666
1061,31.0450213125,-85.8863949375
1067,31.58417026315789,-85.14857094736843
1071,34.65409476363636,-86.15689134545453
1081,32.579585120000004,-85.21278636000002
1085,32.160739538461534,-86.71958099999999
1087,32.43613784615385,-85.73479576923077
1089,34.85592196153846,-86.55200634615386
2070,59.15023024022348,-158.81222929608936
2110,58.192466766233764,-134.18315657142858
2130,55.428219253731356,-131.23648694925376
2185,70.15941632064423,-154.20565182723288
2195,56.61737379052369,-133.55725842394014
2220,57.22422116393438,-135.39158421857925
2230,59.530239,-135.17583642857144
5143,35.9299038,-94.41610508571428
5147,35.1560505,-91.28018681249998
6003,38.60659728571428,-119.80152728571429
6007,39.702036954545456,-121.59082763636366
1093,34.122269,-87.99875463636363
1095,34.5490549074074,-86.26975249999997
1097,30.493543051546393,-88.19754794845363
1101,32.22224606666667,-86.21964346666668
1117,33.2724365,-86.67813394444445
1119,32.61708833333333,-88.17288942857142
1125,33.30181,-87.3276918387097
1131,32.01594952941177,-87.32937788235293
2020,61.10252234375,-149.53622721874996
2068,63.703983,-150.65755651612903
72019,18.206923312500003,-66.3079085625
72025,18.220626260869565,-66.06763008695653
72031,18.39359335714286,-65.98325214285714
72045,18.247605947368424,-66.20105147368422
72054,18.373305833333333,-66.56455066666666
72061,18.360285750000003,-66.110297125
72069,18.126868692307696,-65.78524738461539
72083,18.245458,-66.985236
72093,18.162583173913045,-66.96056865217392
72105,18.277207714285716,-66.24350321428572
72115,18.43162125,-66.9187215
72129,18.1385174,-65.98865846666666
72135,18.364577875,-66.25566018750001
72145,18.461707699999998,-66.4023789
1007,33.0131535,-87.20104474999998
1011,32.08248306666666,-85.69903819999999
1015,33.806179884615375,-85.9161358846154
6045,39.31544564356435,-123.6263601782178
6049,41.8737206,-121.01807920000002
6051,38.13410833333333,-119.12279892592593
6057,39.281926647058825,-120.81543447058823
6059,33.66789999999999,-117.84448185714284
6065,33.75122876086957,-115.77883658695652
6069,36.590947703703705,-121.17504233333335
6073,32.94465372881356,-117.13793513559322
6075,37.771362016393454,-122.53181975409835
6113,38.619477882352946,-121.80136444117646
8001,39.85610046153845,-104.68990126923077
8007,37.11644468421053,-106.88326831578945
8009,37.216718571428586,-102.25336666666668
8015,38.84454710526315,-106.26027584210527
8017,38.7635235,-102.17015111111112
8021,37.12988886666666,-106.07253653333335
8023,37.12781347619048,-105.47396999999998
8029,38.88218928571429,-107.84047100000001
